video_id,title,publish_time,channelId,channel_title,category_id,trending_date,views,likes,comment_count,comments_disabled,ratings_disabled,description
Z6SizsDLcrg,[단독샷캠4K] 아이브 'I AM' 단독샷 별도녹화│IVE ONE TAKE STAGE @SBS Inkigayo 230416,2023-04-20T09:00:22Z,UCS_hnpJLQTvBkqALgapi_4g,스브스케이팝 X INKIGAYO,24,23.27.04,788499,20611,1250,False,False,[단독샷캠4K] 아이브 'I AM' 단독샷 별도녹화│IVE ONE TAKE STAGE @SBS Inkigayo 230416(Ft. 스탠다드 별도녹화)#인기가요 #아이브 #IAM---------------------------------------------------------------------------------------☞ MORE ＂SBS KPOP＂Twitter : https://twitter.com/kpop_sbsFacebook : https://www.facebook.com/sbskpopInstagram : https://instagram.com/sbskpop_official
mam1dRpi9jM,"방값 밀린 수상한 투숙객들, 문 열었다 자지러진 주인 [제보영상] / YTN",2023-04-18T02:32:04Z,UChlgI3UHCOnwUGzWzbJ3H5w, YTN,25,23.27.04,2739647,8558,4260,False,False,"제보자는 업장에 쓰레기를 가득 쌓아두고 도망친 남성과 여성이 있었다며 영상과 사진을 YTN으로 제보했습니다.지난 2월 중순 경 경기도 구리의 한 숙박업소에서 있었던 일입니다.제보자는 장기 투숙하는 남성과 여성이 있었다, 숙박료를 밀리더니 점차 모습을 보이지 않기 시작했다, 그래서 확인차 해당 호수 문을 열고 들어가 보니 난리가 나있었다, 방 안은 각종 오물로 가득 찼으며 악취도 심했다라고 상황을 설명했습니다.또한 즉시 경찰에 신고했지만 기물 파손이 없어 해줄게 없다고 했다, 여성 투숙객의 휴대전화 번호를 알아 전화했지만, 잘못 걸었다는 답변이 왔다, 포기하고 장시간에 걸쳐 청소를 했지만 악취가 아직도 빠지지 않아 영업이 어렵다라고 말했습니다.  제보자는 2달 치 사용료를 못 받았고, 기물이 더러워져 다 버리고 교체하는 비용도 들고, 게다가 정신적인 피해도 크다라며 호소했습니다.영상으로 함께 보시죠.[영상 : 제보자 제공]제작 : 김한솔 PD (hans@ytn.co.kr)"
ihlLEo0h0zU,KF-21 파일럿이 말하는 KF-21! Feat. B-21 RAIDER [월드밀리터리대사전 Ep.8],2023-04-17T09:00:23Z,UC88r6mA2791EXvGAruLL7ug,국방 NEWS,25,23.27.04,341726,4751,249,False,False,"월요일은 원래 #월드밀리터리대사전 보는 날!월요일 오후 6시에 업로드되는 #월밀대 많은 시청 부탁드립니다!________________________________________________________________ 국방뉴스 와 함께 보면 #KF21 에 대한 더 자세한 내용을 파악할 수 있습니다.  https://youtu.be/mNNZg64eJIA————————————-미국 본토에서 떠서 전 세계 어느 곳이든비밀리에 타격할 수 있는 #차세대 #스텔스 #전략폭격기 #B-21 #Raider !무려 30년 만의 신상 폭격기 등장에 전세계의 환호와 탄성 속에 큰 관심을 받으며 공개됐는데요, 첨단 기술이 적용된 기체 형상 노출을 최소화 하기 위해 정면 모습만 요맹큼~ 공개 되었습니다. 그래서! B-21의 초강력 스펙을 우리 #월밀대에서 면밀히~ 살펴보았습니다! 먼저 #B-2와 #B-21 이름 뿐 아니라 형상도 상당히 비슷한데요,겉으로는 유사해보이지만 몇 가지 차이점이 있습니다!우선 크기가 B-2보다 작고요, 탑재 중량도 B-2가 27t인데 비해 B-21은 13.6t 정도로 알려져 있죠~또 B-2 랜딩기어는 타이어가 4개지만 B-21은 2개라는 점이 차이점인데요,B-21은 레이더망에서 작은 골프공 크기 정도로 RCS를 낯춘 것으로 추정되고 있습니다.특히 B-21의 4개의 창문 형상을 놓고 전문가들의 의견이 다양했는데요,B-2 스피릿의 창문보다 위쪽으로 기울어진 형태였기 때문입니다. 실제 B-21의 조종석 창문이 B-2의 창문과 다르게 형성된다는 것을 확인시켜주었는데요,테스트 파일럿 클리프톤 벨 중령은 B-2와 효과적으로 크게 다르지 않다!문제가 되지 않는다 라며 단호히 반박했습니다~ 정말 구석구석~ 뜨거운 관심을 받은 #B-21~그럼 여기엔 어떤 무기들이 탑재될까효?~바로, #전술핵 #B61-12 항공폭탄, #AGM-183A #ARRW #극초음속 #미사일,신형 #장거리 #스탠드오프(LRSO) #순항미사일 외 다양한 재래식 폭탄 등이탑재되어 있는데요,말 그대로 전 지구가 타격권 안에 들어왔다는 것이죠!..소오름돋는 B-21의 위력..!! 가격면에서도 B-2에 비해 비교적 저렴한 편? 이라구 하는데효~가격은 인터넷으로 써치 써치~^^ 해보시구요!그렇다면! 미국에 #B-21 전략 폭격기가 있다묜!우리도 K-부심 감출 수 없잖아효! (주섬주섬)두구두구~~바로, 국산 초음속 전투기 #KF-21 입니다. 한국형 전투기 KF-21 보라매 개발사업이 원활하게 진행되고 있는 가운데2021년 4월 9일 시제 1호기 출고 이후, 다양한 지상시험과 비행 준비검토회의 등을 통해 안전한 최초비행을 준비했는데요,지난해 7월 19일 역사적인 첫 시험비행을 성공적으로 선보였다구효~이 대단하고 멋진 우리 전력의 중심에는 공군 제52시험평가전대 281시험비행대대가 있었습니돠!실제로 제1시험비행대장 전승현 소령이 KF-21 시제 4호기 첫 복좌형상의 최초비행 및 야간비행, 기총발사 비행시험 조종을, 제2시험비행대장 김민수 소령이 에이사레이더, 초음속 비행같은 주요시험 임무 통제를 수행했는데요, 조종의 핵심임무를 수행중인 공군52시험평가전대의 테스트 파일럿들을 만났습니다! 훈훈한~외모와 소프트한 비행실력, 겸손함까지!#지덕체 를 두루두루~갖춘 테스트 파일럿들을 통해 #KF-21 의 위상에 대해 들어보고 왔는데효! 그 현장으로 함께 날아가 보시죠~~ 슝~월요일은 원래 월드밀리터리대사전 보는 날! 다음 주 월요일 오후 6시에 더 두군두군할 소식으로 찾아올게효!#국방부 #미국 #차세대 #스텔스 #전략폭격기 #B-21 #Raider #창문 #B-2 #국산 #한국형전투기 #보라매 #KF-21 #공군 #제52시험평가전대 #테스트파일럿 #시험비행 #우리가처음이다#최초 #비행 #김효진 #김효진기자 00:00 #미국 #차세대 #스텔스 #전략폭격기 #B-2100:45 #극초음속 #미사일 #B61-12 #신무기 #탑재01:10 #B-21 4개의 창 02:00 B-21 창 크기와 가시성의 관계 02:46 #국산 #초음속 #전투기 #KF-2103:04 #KF-21 #테스트파일럿 04:49 KF-21보라매 개발사업  05:18 KF-21 크기와 무게05:43 KF-21 탑승감06:38 전투기 종류별 지슈트(G-Suit)07:18 KF-21 추력과 가속력 08:14 #1월 #17일 KF-21, 첫 초음속 비행 성공08:35 KF-21 음속 시스템09:25 KF-21 #시제 #4호기 #최초 #조종사 전승현 소령09:44 KF-21 #복좌형 #시제 #4호기 특징 10:36 KF-21에 대한 뜨거운 반응11:00 KF-21 비행 기술력 12:25 KF-21 테스트 계획 13:32 임무수행에 대한 각오와 다짐14:10 #우리가 #처음이다!"
e-OMsl7Jw-U,한국에서 가장 무겁게 운동하는 두 명이 만났습니다...,2023-04-17T09:00:32Z,UCjHrKAp_7ZsRVgaXBFIU0cA,건담포스 김건우,17,23.27.04,306078,4546,717,False,False,"김건우 x 박재훈 합방기념“더보기란 링크를 통해서 구입해주시는 모든분 삼대오백 헬스부스터 프로 단 3일 동안 20% 할인1박스 29,900원 → 1박스 22,900원 삼대오백 프리워크아웃 프로 구독자 이벤트 진행구독자 페이지 링크 : http://bit.ly/41kqfVz(사이트 접속시 정상가로 보여지나 옵션 클릭하면 할인가 노출)🤳Instargram @gundamforce↪︎ https://www.instagram.com/gundamforce/문의↪︎ contents@bravecompany.kr#bodybuilding #박재훈 #olympia"
haceXrrm-LU,[MV] BOL4(볼빨간사춘기) - FRIEND THE END,2023-04-16T09:00:22Z,UC9PVYlrwFSlqG7w8TDsqRvQ,SUPER SOUND Bugs!,10,23.27.04,316664,8499,299,False,False,"[MV] BOL4(볼빨간사춘기) - FRIEND THE ENDBOL4's New EP Album [Love.zip]Now Available on : ▶Bugs : http://music.bugs.co.kr/album/4085259#BOL4 #볼빨간사춘기 #FRIEND_THE_ENDSUPER SOUND, BUGS!http://www.bugs.co.kr"
bisXUo_u-Pc,오들이를 코앞에서 보게 될 줄이야 ㅠㅠ | 김메주 X 크집사 X 쫀떡집사 X 베베집사 냥튜버 대모임,2023-04-18T09:00:30Z,UC7lP46vHWIdZbT0X7Ud0AAA,털복숭이들과 베베집사 Bebe8Cats,15,23.27.04,138348,4367,114,False,False,#고양이 #마일로 #김메주와고양이고양이 집사들의 로망을 이루어낸 메주님네 시골집에 초대받아 다녀왔어요~!근데 이제 크집사님과 쫀집사님까지 함께해서 시간 가는 줄 모르고 엄청 수다 떨다왔어요~ 먼봉휴요 오들이와 행복한 날만 가득하시길!!ps: 캣닢쿠션 물어보시는 분들을 위한 정보! (내돈내산입니당 ㅋ)🍙김밥 쿠션 (꼬랑꼬랑 제품) :https://smartstore.naver.com/kkorang_kkorang🍪진저쿠키 쿠션 (캐롤 제품) : https://smartstore.naver.com/carol_📌 인스타그램: https://www.instagram.com/bebe8cats📌 털복숭이 멤버쉽 가입:https://www.youtube.com/channel/UC7lP46vHWIdZbT0X7Ud0AAA/join📌Email: bebe6cats@gmail.com📌입덕 영상: https://youtu.be/vEW1qZa1YlM🤎 털복숭이들 소개 🤎😼 마일로 | 아비시니안(2012년 미용실 앞에서 캐스팅)- 여자들이 제일 붐비는 미용실 앞에서 자유를 누리다가 큰 태풍이 오기 전 구조된 아이.집사 턱에 집착하는 정도가 투머치다... (지퍼를 내리면 사람이 나올거라는 소문이 있음)🦁 포우 | 먼지색 펠샨 (2011년 면목동 시장에서 캐스팅)- 시장에서 불쌍한 표정으로 구걸하고 다녔던 연기천재 고양이. (사실 사납다...)🐻‍❄️ 앙꼬 | 터앙 (2011년 오금동 골목에서 캐스팅)- 길에서 얼굴로 여자 고양이들을 거느리고 살다가 꼬리 탈골로 부상을 입고 구조된 아이.치킨과 사람을 좋아한다🐯샤넬 | 갈색 고등어  (2011년 택배박스에서 캐스팅)- 갓난 애기때부터 길에 버려진 아이라 그런지 그냥 뼈속까지 야생 그 자체!동생들에겐 엄하지만 집사에겐 애교만점!🐂 푸딩이 | 노랑둥이 (2011년 구조된 엄마 고양이에게서 태어남)- 얜 그냥 집냥이. 고생 1도 안 한 순수 집냥이...간식으로 배 채우는 아이... 장래 희망은 황소가 되는 것이다🐻 랭이 | 카오스 (2013년 스스로 집에 들어오심)- 똑똑함으로 똘똘 뭉친 아이. 스스로 묘생을 개척한 야무지고 당찬 고양이. 지금은 가장 빛나는 별이 되었다...🐭 포니 | 물 빠진 삼색이 (2019년 11월 15일 지인이 구조하여 입양)- 지인이 구조한 포니의 얼굴을 보자마자 고양이 별로 떠난 랭이가 낳은 딸과 너무나 닮아 랭이가 보낸 선물같았다.자라고 나니 이름대로 망아지가 되었다...🐨 토르 | 실버 펠샨 ( 2021년 임보하다가 가족으로 입양 )- 하늘로 떠난 집사님을 대신하여 평생 가족을 찾아주려고 임보하다가 엄마가 되어주기로 결심간식에 환장하는 멍통미가 귀여운 아이🐰 레아 | 화이트 페르시안 (2021년 임보하다가 가족으로 입양)- 토르와 같이 임보하다가 함께 입양.표정은 화나있지만 사실 엄청 스윗하고 애교가 많은 아이다. 작지만 강한 아이!📹 촬영 장비카메라: sony a7c (렌즈 FE 1.4/35GM)Track : My Little Bear - https://youtu.be/u9-81jfpdsUTrack : 꿀벌의 여행 - https://youtu.be/bp4wjekcFlETrack : 펭귄의 비행 - https://youtu.be/ZW_msPN4GJwTrack : 밥이다 밥 - https://youtu.be/j0CvYG7x7dsTrack : a Little Clown at Champs-Elysees  - https://youtu.be/zw23_hWjmuYTrack : Exotic Cuisine - https://youtu.be/lX4Pv3JQxfsTrack : 댕청댕청 - https://youtu.be/5qEI_xTPa-Q Track : Spring Step - https://youtu.be/PvvaZaaHAm8
Q9p4sWtOkec,성시경의 먹을텐데 l 용산 이조순대국,2023-04-19T09:00:07Z,UCl23-Cci_SMqyGXE1T_LYUg,성시경 SUNG SI KYUNG,24,23.27.04,672401,11925,1324,False,False,[이조순대국]서울 용산구 원효로41길 54 이조순대국 (원효로2가 91-10 이조순대국)#성시경 #성시경먹을텐데 #먹을텐데 #먹텐 #먹방#성식영 #본업 #가수 #부캐 #백만유튜버 #국밥부장관#순댓국 #편육 #파테 #목살수육 #오소리감투 #머리고기#족발맛 #냄비술국 #성시경레시피#용산 #용문동 #용문시장 #좋아요 #엄지척
TAreQIGUmIk,할로웨이의 콜아웃에 답하겠습니다!,2023-04-17T12:10:00Z,UCc7o0OkR2BDFN4TCgPChjEw,정찬성 Korean Zombie,17,23.27.04,905348,16763,3158,False,False,#정찬성 #koreanzombie #holloway 다시 불타오르고 있습니다! 이번 경기 기대해 주세요!제작: (주)라이크플레이비즈니스 문의: biz@lkpl.net
OPSitZaGEwU,일년중 가장 예쁜 베란다정원,2023-04-17T23:10:00Z,UCN89clrY5LA_iSOvM1bBZQg,화초와이프,22,23.27.04,144479,1903,483,False,False,#화초키우기 #봄꽃우리집 베란다 정원에 핀꽃들이 가득하여 일년중 가장 예쁜모습을 소개 합니다항상 따뜻한 배려에 감사 드립니다
Z8eG_HwKAv0,[꼬꼬무 74회 요약] ＂너무 사랑해서 그랬습니다＂ 이별을 받아들이지 못한 남성의 광기 어린 집착이 만든 비극의 결과는? | 꼬리에 꼬리를 무는 그날 이야기 (SBS방송),2023-04-14T14:30:11Z,UCPx-7AKiN1Z_qEVKhLQ5pAw,달리 [SBS 교양 공식채널],24,23.27.04,1697384,14547,2275,False,False,"#꼬꼬무 #꼬꼬무요약 #송파구이별살인“우리... 생각할 시간을 좀 가졌으면 좋겠어”주위 모든 사람에게 부러움을 살 만큼 다정한 커플이었던 두 사람.그러나 행복한 시간은 그렇게 오래가지 못했다. 한 씨의 광적인 집착이 시작된 것이다.싸움이 잦아지자 정은 씨는 결국 헤어질 결심을 하게 된다.그러나 이별을 받아들이지 못한 한 씨는 정은 씨에게 수시로 전화하고 문자를 보내며 집요하게 매달리기 시작한다.정은 씨의 집과 직장을 수시로 배회하며 스토킹을 시작한 것이다.“전에 만나던 여자친구도 너처럼 날 버렸거든.내가 어떻게 했는지 알아?”급기야 끔찍한 살해위협까지 시작되고 정은씨의 일상은 한순간에 파괴되고 만다.이별 후 살해당하기 전까지 정은 씨가 겪어야 했던 53일간의 기억을 좇아 스토킹 범죄의 공포를 면밀히 살펴본다.장도연, 장성규, 장현성, 세 이야기꾼이 전하는꼬리에 꼬리를 무는 그날 이야기 74회 - 53일간의 살인 (2023.04.13 방송)[꼬리에 꼬리를 무는 그날 이야기] 풀영상 다시보기▶ 꼬꼬무 홈페이지 : https://programs.sbs.co.kr/thetail/main▶ 웨이브(wavve) : https://www.wavve.com/"
MqP1gsRY-ow,[헤어몬vlog] 일분만 조용해줘 부탁할게,2023-04-17T10:00:13Z,UCzPhd4orXg5TWhM1u2RV-cw,헤어몬 Hairmon,24,23.27.04,481467,9180,1698,False,False,"*이 영상에는 인스탁스 유료광고가 포함되어있습니다.안녕하세요 헤롱이들!!! 헤어몬입니다! 지난 주말 헤롱이들 만나서 너무너무너무 반가웠어요!!! 앞으로도 헤롱이들이랑 직접 만날 수 있는 시간들 많이 만들어갔으면 좋겠네요오오오!!!! 정말 마주친 헤롱이들 전부 너무너무 반가웠고, 우리 다음에 또 오프라인으로 만나요오오오옹!!!! 그럼 본격적으루다가 이번 영상 설명을 할게요!![헤어몬 추억 보물 박스 대공개 : 반짝반짝 빛나✨] 헤롱이들!! 오늘 영상은 추억을 남기는 법 그리고 그 추억을 즐기는 법에 대한 설명을 주로 하게 될 것 같아요!! 영상으로 저의 10대 후반 (고등학교)에 대해서는 어느정도 공개를 했었는데, 진짜 유년시절에 대한 기록은 한번도 보여드린적이 없었어요!!! 오늘 영상에는 제 유치원시절, 초등학교 시절에 대한 기록이 있는 일기장, 졸업사진을 보여드리고 싶었어요!!!! 추억을 뒤져보는 일은 언제나 재밌고, 제가 지금의 저로 성장하는데 어떤 과정을 겪었는지 들여다볼 수 있어서 너무너무 행복한것같아요! 그래서 오늘 하루하루에대한 기록을 하는게 중요한 것 같기도 하구요!저와 어린시절 많은 시간을 함께 보낸 큐영과 함께 추억을 들여다보고, 인스탁스로 남긴 사진을 재현해보는 시간도 가졌어요!!!예전에 한번 큐영과함께하는 과거 여행 영상을 올린 적이 있었는데 이번 영상은 실제 사진속 기록 된 순간을 다시 만들어보고 인스탁스를 이용해 똑같이 만들어봤는데 기분이 몽글몽글해지고 너무 의미있는 시간이였어요!!!!!헤롱이들도 하루하루 아름다운 날들로 꾸며나가고 아름다운 날들을 기록으로 남기는 습관 길렀으면 좋겠어요!!! 나중에 또 보면 색다른 재미가있어요!!! 진짜 헤어몬이 보장한다 이건!!!! ㅎㅎㅎㅎㅎㅎ[슈퍼스타 H 경연 시작이야]친구들과 함께 맛깔지게 저녁식사를 하고, 가무를 즐기기위해 노래방에 다녀왔어요ㅋㅋㅋㅋㅋㅋ민규, 민주, 정민이와 번개보다 빠르게 슈퍼스타H 경연 프로그램을 진행했어요…!!! 출연진 모두가 심사위원이며, 출연진 모두가 경쟁상대인 마법! 심장쫄리는 우승자발표전 킹받는 광고 모먼트들 까지 압축 슈스H를 만들어놨으니!!!!우리 헤롱이들 어떤 참가자가 가장 재능이 넘쳤는지 댓글로 많이 많이 남겨줘요오오오!!!!왁킹천재 민주의 춤사위… 호흡관리가 시급한 정민이… [주호야 지오야 나랑 또 추억만들자!!!]주호와 지오가 광주에서 시간보내고 있다고해서!!! 저도 광주송정역으로 향했습니다!!!!!얼마전에 주호 생일이기도 했고해서… 선물도 챙겨서 만났는데… 진짜 리액션 부자답게ㅋㅋㅋㅋㅋ너무 좋아하더라구요!!! 서로 돕고, 함께 성장하는 주호와 저의 우정 앞으로도 많이 기대해주시고!!!주호 선물 많이 늦었지만 너무너무 축하했고오오오~ 앞으로도 잘 부탁해애애애~여행하는동안 또 추억을 남기고자, 인스탁스 스퀘어 링크 활용해서, 주호 사진도 많이 출력하고, 지오, 그리고 저, 친구들과 보냈던 시간들을 실물 사진으로 남기는 다꾸 모먼트를 가졌어요!!!사실 디지털 사진 너무너무 좋지만, 실제로 사진을 가지는 건 핸드폰에 저장만 해 놓는것 이상의 행복을 주는것같아요!!출력하는 과정에도 행복하고 기분좋고 그 사진들을 선물할 수 도 있다는것에 참 큰 의미가 있는 것같으니!!! 우리 헤롱이들도 사랑스럽고 행복한 순간을 사진으로 간편하게, 남기는 저의 라이프스타일을 경험해봤으면 좋겠어요!!!!❤️인스탁스 링크📸 스페셜 프로모션도 우리 헤롱이들을 위해 준비했으니까!!! 관심있는 헤롱이들 한번 꼭 구경해봐요!!! 그리고!!!! 인스탁스에서 내사친 모임 인증 콘테스트를 개최한대!!! 모임자랑하고 최대 100만원 모임 지원금을 준다니 헤롱이들 많이 참여해줘! 이 더보기 하단에 “내사친 프로젝트”링크와 “헤롱이 전용 히든 프로모션”링크 남겨놓을테니까!!!참고해주세요!!!! 특히나, 인스탁스 선생님들이 헤롱이들을 위해 단독으로 제품 구성도 해줬으니이이이!!! 다들 꼭 한번씩 확인해봐요!!!📌내사친 프로젝트 : https://www.fujifilm.co.kr/promotion/event/eventView.do?eventIdx=219📌헤롱이 전용 히든 프로모션 :  https://www.fujifilm.co.kr/promotion/event/eventView.do?eventIdx=228-단독 혜택 1 : 영상에서 본 인스탁스 스퀘어 링크 구매 시 스퀘어 필름 20매 + 스퀘어 전용 앨범 증정-단독 혜택 2 : 인스탁스 미니링크2 구매 시 레인보우필름 10매 + 오늘의 링크키트 증정-단독 혜택 3 : 인스탁스 와이드 링크 구매 시 와이드 모노크롬 필름 + 와이드 아크릴 액자 증정-헤롱이 전용 후기 이벤트 : 이벤트 기간 동안 상품 구매 후 블로그/인스타에 후기 업로드 시 필름 40매 추가 증정(총3명)그럼 오늘 영상도 끝까지 시청해준 우리 헤롱이들 너무너무 고맙고~ 목요일에 또 만나요오오오~ 많관부 좋댓구 알라쀼우우우우우~ ❤️#한국후지필름 #인스탁스 #스퀘어링크 #포토프린터"
ImopmYQhx-A,"[한글자막] 이하늬, 이선균에게 파스타 맛집을 묻다",2023-04-16T09:00:09Z,UCGX5sP4ehBkihHwt5bs5wvg,피식대학Psick Univ,23,23.27.04,935253,14816,974,False,False,#킬링로맨스 #피식쇼 #피식대학 #이하늬 #이선균 Follow the host of PSICK SHOW on instagram right now!- YONGJU LEE : https://www.instagram.com/denver_yongju/- JAEHYUNG JUNG : https://www.instagram.com/hell773h/- MINSU KIM : https://www.instagram.com/mukgostudent/- PSICK UNIV official : https://www.instagram.com/psickuniv/
HOS7m7CHz0w,"Mobile Suit Gundam the Witch from Mercury #14 What They Wish For(EN,CN,HK,TW,KR,TH,ID,VN sub)",2023-04-16T09:00:10Z,UCejtUitnpnf8Be-v5NuDSLw,GundamInfo,1,23.27.04,518952,12709,2307,False,False,"Behind the scenes of the vibrant Open Campus, Suletta learns what Sophie wants to get from their duel. Nina, meanwhile, feels responsible for the situation. As they each pursue their respective desires and strategies, the battle royal-style dueling event known as the Rumble Ring kicks off.▼Official Websitehttps://en.gundam.info/about-gundam/series-pages/witch/#GUNDAM #G_Witch"
YyxqOTQH7Ss,TO DO X TXT - EP.104 Practical Self-Defense Techniques! Part 1,2023-04-17T12:00:01Z,UCtiObj3CsEAdNU6ZPWDsddQ,TOMORROW X TOGETHER OFFICIAL,10,23.27.04,557756,54101,2447,False,False,TO DO X TXT - EP.104 Practical Self-Defense Techniques! Part 1Connect with TOMORROW X TOGETHER:https://ibighit.com/txthttps://twitter.com/TXT_bighithttps://twitter.com/TXT_membershttps://www.facebook.com/TXT.bighithttps://www.instagram.com/txt_bighithttps://www.tiktok.com/@txt.bighitent https://weverse.io/txthttps://www.weibo.com/TXTbighithttps://space.bilibili.com/3493085912763265/#투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TODO
TVm15sG-Owg,2023년 현재 가장 가성비 좋은 중고차가 궁금하다고..?,2023-04-16T02:12:54Z,UCPbxBhcZMq8NMq0EuXxGuAQ,중고차파괴자,2,23.27.04,817510,6773,874,False,False,"2023년 현재 가장 가성비 좋은 중고차가 궁금하다고..?2023년 4월 현재 기준으로 제가 생각하는 가성비 괜찮은 중고차들을 소개해드려 봤습니다^^1. 티볼리 1000만원 근처2. BMW 3시리즈 1500만원 이하3. 올 뉴 쏘렌토 1600~1700만원4. 그랜저 ig lpg 2천만원 이하5. 쏘나타 dn8 1900만원 이하 중파의 중고차 사무실에선 침수차를 절대 판매하지 않으며 전손,침수차 일시 100% 전액 환불을 관인 계약서에 명시해드립니다.중파 인스타 :joong_pa중파 공식 사이트 : http://m.xn--299a7fv36e6lbb3goqn.com/                                 www.중고차파괴자.com오시는길 : 수원시 권선구 권선로 308-5 도이치오토월드 311호 중벤져스모든 문의 : 010-5899-3393 (부재시 문자 부탁드립니다)"
n4IMxRqUBsY,우엉 이렇게 드셔보세요!! 가족들이 건강하고 행복합니다/ 첨가물없는 우엉칩(우엉찹쌀부각)Burdock chip,2023-04-19T03:06:15Z,UCLItMtuFPIZ-Q0m_oOVwB2Q,sogyo table 소교식탁TV,22,23.27.04,276753,2280,64,False,False,우엉 3뿌리건식찹쌀가루 10큰술소금 두꼬집Three roots of burdock10 tablespoons dry glutinous rice powdera pinch of salt#우엉스낵#우엉칩#우엉부각#우엉튀각#우엉강정#우엉조림#우엉반찬#우엉김밥#우엉효능#우엉요리#우엉보관#우엉과자#다이어트우엉요리#우엉과자#수제과자#건강한부각#아이들간식
uWkXPOjYhXo,6개월만에 여자친구로 다시 만난 한국어 통역사 슬비 【튀르키예1】,2023-04-16T04:25:01Z,UCZrdvFEyELqLOAiTWhhH4Lg,유맥주 YOOBEER,19,23.27.04,410817,9211,640,False,False,"안녕하세요! 세계여행 중인 유맥주입니다🍺드디어 세계여행 시즌2 시작입니다🫡첫 번째 여행지는 바로 여자친구인 슬비를 만나기 위해 튀르키예로 왔는데요오늘도 제 영상 재밌게 시청해주시면 감사하겠습니다!행복한 하루 보내세요 : )문의 : yooyh0921@naver.com인스타그램 : @vvorldwide_노트북 : MacBook Pro 카메라 : GoPro10, iPhone 12 Pro편집 : Adobe Premiere Pro음악 : Youtube Studio Audio Library#여행유튜버 #세계여행 #터키여행 #슬비"
OEaF6bTd1tc,아내의 흑역사를 액자에 걸어봤다,2023-04-16T11:00:14Z,UCxBWCgdIk9VQAfUc5pINioA,아로치카 arochika,22,23.27.04,466655,10622,580,False,False,그래도 사랑하십니다#졸업사진 #흑역사 #신종자폭-----------------------------------------------------------------------------■사용된 BGM🎵Music provided by 브금대통령🎵Track : 졸려죽겠다 - https://youtu.be/2BuLYN0wbMI🎵Track : 도둑의 계획 - https://youtu.be/CKuI-6-Izhc🎵Track : 야식 - https://youtu.be/d6JidyweBCI🎵Track : 눈치게임 - https://youtu.be/zq8p0Rk6lRM🎵Track : 조별과제 - https://youtu.be/wLuWmPrJkSk🎵Track : 그 빵은 내거야 - https://youtu.be/Jyh4ETOLIhQ■사용된 자막템플릿 자막 : 나눔템플릿■비지니스 문의terebiaron@gmail.com-----------------------------------------------------------------------------
TvglmVKXEPo,(EN/JP) 내가 추는 춤을 다들 따라춰💃🏻~~ 죄송한데 추지 말고 제발 자주실 술...? | 돌들의침묵 | IVE(아이브) 'I AM',2023-04-14T11:00:31Z,UC9LcN9O8amxNcfu0fwGqwgQ,MUPLY 뮤플리,10,23.27.04,1693035,55616,2664,False,False,"드디어 아이브가 돌들의침묵 수련회에 떴다!💫교관쌤, 재워볼 테면 재워보십쇼. 저흰 절대 안 잘 테니😋 절대 호락호락하지 않은 갓기 아이브와,반드시 재우겠다며 호통치는 기존쎄 교관님의 숨 막히는 매치👊 '돌들의침묵'이 퍼스널 컬러라고 해도 믿을 만큼날라댕기는 우리의 아기브, 당장 돌들의침묵에서 확인해보세요👀[돌들의침묵 IVE편 스케줄]💜 잠옷 퍼포먼스 4/15(토) 9PM💜 꿀잠캠 4/16(일) 9PM더 많은 '돌들의침묵' 영상은 라인붐(Linevoom)에서 만나보실 수 있어요🎉#돌들의침묵 #IVE #IAM"
ES9pUUmFn2s,＂상상도 못 했다..＂ 선발에서 제외된 이대호?! 예측불가! 김성근 감독의 파격 라인업😲｜최강야구｜JTBC 230417 방송,2023-04-18T11:47:46Z,UCF3UEVPt5zZTlBVJwDG317g,JTBC Voyage,24,23.27.04,610214,3627,1545,False,False,정성훈 : 4번 타자할게..이대호 : 응원할게..#최강야구 #핫클립 #최강몬스터즈 #이대호⚾오직 승리만을 추구하는 사상 최강의 야구팀＜최강야구＞→ 매주 월요일 밤 10시 30분 JTBC 방송![JTBC봐야지] 구독하기☞ http://asq.kr/VgFZ3​------------------------------------------------------📌영상 속 프로그램은?【최강야구】https://tv.jtbc.co.kr/ckmonsters------------------------------------------------------
bPtojyDZr_w,"👍수비명장면👍 카메라맨도 속인 김하성의 특급 센스플레이, 아레나도의 아레나도, 배지환의 철통수비 등 4월 3주차 MLB 수비 | #믈브튜브 x SPOTV",2023-04-18T09:40:47Z,UCunsfa6SSFxVGG74nEsGP-Q,스포일러 MLB,17,23.27.04,374111,1881,70,False,False,#김하성 #배지환 #메이저리그 MLB는 언제나 SPOTV NOW ☞ http://www.spotvnow.co.kr
OFMDXIeB52M,완전히 눕는 침대식 VIP 비즈니스석 타고 귀국 [뉴질랜드18],2023-04-16T07:51:46Z,UCxU8QX7IRRIW0VLuoWWoxbw,여행가 제이 [Jay world traveler],19,23.27.04,742335,16129,699,False,False,"최저가 인생에도꽃피는 날이 오는 군요ㅎ*에어뉴질랜드 항공료 지원 감사합니다.카메라 : GoPro 10, iPhone 13편집 프로그램 : Final Cut Pro이메일 : dndudwls9423@gmail.com인스타그램 : @jay_yj_w"
